source,target,type
5218,9517,directed
5245,8108,directed
8328,5000,directed
5000,8643,directed
8643,6665,directed
6665,3061,directed
3061,5988,directed
5988,6074,directed
6074,1972,directed
1666,5000,directed
5000,5000,directed
5000,535,directed
535,3698,directed
3698,2369,directed
2369,3343,directed
3343,3797,directed
3797,8242,directed
8242,1438,directed
7991,4269,directed
1215,3207,directed
3207,4269,directed
8513,6079,directed
6079,729,directed
7991,4269,directed
4269,7985,directed
7985,4269,directed
4369,3980,directed
1777,2789,directed
2789,1777,directed
9252,3985,directed
1168,6437,directed
6437,3985,directed
6773,5742,directed
5742,3061,directed
3061,4789,directed
4789,5375,directed
4646,2901,directed
2901,5222,directed
5222,6711,directed
6711,2446,directed
9572,7608,directed
850,9331,directed
9331,7905,directed
7905,1031,directed
1031,12,directed
6608,7507,directed
7942,2799,directed
4597,9230,directed
9230,1829,directed
3621,5742,directed
5742,9516,directed
9516,5988,directed
3987,3284,directed
7591,2856,directed
2856,7608,directed
5582,2764,directed
4099,420,directed
420,837,directed
2199,7591,directed
8118,4168,directed
5195,5506,directed
5506,341,directed
4215,2183,directed
3537,4741,directed
4741,4269,directed
4269,3056,directed
3056,8711,directed
8711,3056,directed
3056,8514,directed
8514,2375,directed
9252,4269,directed
7110,8514,directed
8328,2122,directed
2122,1953,directed
8011,7591,directed
8011,6447,directed
2454,8739,directed
4269,232,directed
232,5186,directed
2418,1557,directed
849,3056,directed
3056,3056,directed
3056,2007,directed
9252,9161,directed
9161,1769,directed
9161,1769,directed
9161,4148,directed
4148,4148,directed
4148,4148,directed
4059,8539,directed
4480,7870,directed
850,4269,directed
4269,4269,directed
5667,4531,directed
4531,2099,directed
2415,8608,directed
8608,1741,directed
1741,726,directed
726,3056,directed
3056,5988,directed
5988,5742,directed
3199,2454,directed
4026,3985,directed
4026,7942,directed
1107,365,directed
6772,5988,directed
6921,5931,directed
5931,8429,directed
9030,5194,directed
5194,2281,directed
9212,115,directed
115,1913,directed
1913,837,directed
424,7098,directed
3621,5742,directed
5742,9516,directed
9516,5988,directed
4965,5988,directed
4965,5988,directed
9097,1790,directed
1790,4526,directed
2856,7822,directed
2415,2343,directed
2343,4269,directed
5121,9516,directed
9516,1688,directed
1688,5742,directed
837,9198,directed
9198,8429,directed
8429,2541,directed
1031,12,directed
12,8727,directed
3621,5742,directed
5742,9516,directed
9516,5988,directed
8345,8429,directed
74,7184,directed
7184,2044,directed
9252,7905,directed
7905,7905,directed
5121,2044,directed
2044,1701,directed
1701,1676,directed
6773,2490,directed
8739,7822,directed
7135,9271,directed
7135,2465,directed
7608,2546,directed
3207,4269,directed
4269,229,directed
606,1972,directed
1972,1972,directed
4082,7608,directed
3321,8739,directed
8739,7822,directed
7033,5988,directed
7726,4689,directed
4689,5352,directed
5352,837,directed
6416,835,directed
835,4214,directed
4214,2541,directed
2541,5000,directed
5000,1462,directed
1462,8328,directed
8328,8860,directed
8860,8514,directed
8514,3985,directed
663,420,directed
420,2541,directed
8328,5000,directed
5000,3094,directed
3094,8328,directed
8328,5000,directed
5000,7991,directed
7991,8238,directed
8238,2799,directed
1676,4574,directed
4574,4574,directed
4574,4574,directed
4574,8860,directed
8103,4269,directed
2551,6514,directed
6514,5942,directed
3621,5742,directed
5742,9516,directed
9516,5988,directed
7816,5317,directed
8220,5341,directed
5341,5988,directed
5988,8218,directed
8218,5000,directed
5000,5613,directed
5613,8739,directed
8739,5000,directed
5000,5000,directed
5000,2746,directed
2746,12,directed
12,2746,directed
2746,6777,directed
6777,8328,directed
8328,2746,directed
2746,1257,directed
1257,6968,directed
6968,2072,directed
2072,2072,directed
2201,9488,directed
4128,7184,directed
6172,602,directed
602,457,directed
8775,7877,directed
4082,2799,directed
4450,289,directed
289,5651,directed
490,5651,directed
490,5582,directed
7755,1221,directed
1323,2901,directed
2901,2551,directed
2551,2369,directed
2369,1866,directed
2819,2707,directed
2856,9252,directed
9252,1153,directed
9252,5097,directed
7991,9411,directed
9411,954,directed
6271,4269,directed
4269,9473,directed
9473,3056,directed
3056,4163,directed
6416,7890,directed
7890,457,directed
457,9252,directed
477,2409,directed
4637,3571,directed
3571,2896,directed
3416,3985,directed
5674,3854,directed
4211,3077,directed
8328,5000,directed
5000,7166,directed
7166,8492,directed
8492,3061,directed
3061,3057,directed
3057,8492,directed
8893,7562,directed
7562,8670,directed
420,6774,directed
420,4994,directed
5742,6704,directed
6704,7184,directed
8893,2799,directed
717,9269,directed
9269,1829,directed
1829,2055,directed
2055,7169,directed
420,2541,directed
2998,826,directed
826,9516,directed
9516,617,directed
74,6111,directed
6111,3056,directed
3056,1972,directed
7991,4269,directed
4269,2535,directed
2535,1312,directed
1762,3056,directed
3056,3056,directed
420,437,directed
437,2901,directed
2901,8322,directed
8643,1829,directed
1829,3056,directed
3056,4741,directed
7606,1124,directed
9456,229,directed
5742,1341,directed
1341,4944,directed
7755,4974,directed
2856,7608,directed
2467,2901,directed
2901,6089,directed
2589,5988,directed
5988,5742,directed
1676,7773,directed
7773,3945,directed
3945,3056,directed
3056,420,directed
6802,4531,directed
4531,1128,directed
3641,1741,directed
1741,115,directed
6106,5613,directed
5613,1829,directed
420,6181,directed
9549,1676,directed
1676,7027,directed
8328,3056,directed
3056,7890,directed
7890,3667,directed
3667,5578,directed
5578,9144,directed
9144,2901,directed
2901,246,directed
246,246,directed
246,7822,directed
7725,115,directed
5000,5709,directed
5709,331,directed
331,4526,directed
4526,8739,directed
8739,990,directed
8649,7364,directed
7135,2099,directed
2099,726,directed
297,3985,directed
5589,514,directed
514,8775,directed
9144,8739,directed
8739,7608,directed
7608,2901,directed
2901,9375,directed
1167,2454,directed
2454,1794,directed
1794,8429,directed
8429,3056,directed
3056,2454,directed
332,289,directed
289,115,directed
115,115,directed
115,7110,directed
3621,5742,directed
5742,9516,directed
9516,5988,directed
9264,6900,directed
6900,2792,directed
3854,5651,directed
5651,7388,directed
7388,7388,directed
7388,6351,directed
6351,6351,directed
6351,6351,directed
7942,5056,directed
9243,3820,directed
3820,9456,directed
8345,8429,directed
8429,3056,directed
3056,2044,directed
9549,4526,directed
4526,5232,directed
5232,4269,directed
8328,5000,directed
5000,8172,directed
8172,8514,directed
8514,6375,directed
6988,1651,directed
6589,6514,directed
2541,7905,directed
7905,1678,directed
1678,8307,directed
8307,3056,directed
3056,1203,directed
8756,4531,directed
4531,4269,directed
6704,3353,directed
5765,4237,directed
4237,4104,directed
4237,663,directed
3199,2454,directed
2454,6416,directed
6416,5000,directed
5000,2789,directed
7507,8643,directed
2734,7905,directed
7905,5822,directed
5822,7890,directed
7890,7689,directed
7689,8520,directed
8520,1353,directed
5289,1353,directed
5454,3056,directed
3056,3566,directed
3566,837,directed
837,7905,directed
7905,1678,directed
6249,826,directed
6506,5674,directed
6416,5121,directed
5121,2044,directed
2044,7774,directed
7774,2099,directed
2099,2263,directed
6335,850,directed
850,6076,directed
8400,7905,directed
7905,5000,directed
5000,1035,directed
7689,7773,directed
7773,294,directed
294,3240,directed
3240,3171,directed
9236,837,directed
6774,5000,directed
5000,7639,directed
7942,5056,directed
7023,3865,directed
4968,5680,directed
5680,5749,directed
5963,4995,directed
4995,2270,directed
2270,4269,directed
4269,6328,directed
3279,2734,directed
8328,3353,directed
3353,3057,directed
3057,5372,directed
5372,4944,directed
4944,17,directed
5518,3621,directed
3621,7663,directed
8986,7663,directed
4480,2734,directed
9549,3571,directed
7135,3042,directed
3042,3056,directed
3056,6382,directed
6249,5341,directed
3621,5742,directed
5742,9516,directed
9516,5988,directed
5988,9473,directed
9473,2274,directed
6189,4531,directed
4531,5651,directed
3162,5802,directed
377,5352,directed
5352,5742,directed
6645,771,directed
4211,4787,directed
3206,4531,directed
7466,7792,directed
7792,4481,directed
4481,7184,directed
429,2559,directed
5651,3985,directed
5651,3985,directed
5352,5742,directed
3621,4214,directed
4214,7608,directed
7608,2799,directed
2799,1971,directed
1971,2901,directed
2901,429,directed
2901,4018,directed
8643,9495,directed
7991,837,directed
1667,5651,directed
5651,115,directed
850,115,directed
850,4526,directed
1493,837,directed
7692,289,directed
2341,2141,directed
2415,4741,directed
4741,1630,directed
1799,6888,directed
6888,2375,directed
7942,4269,directed
6704,9252,directed
9252,4269,directed
5646,5807,directed
5807,1972,directed
1972,3056,directed
3056,2369,directed
5195,4858,directed
4858,1829,directed
1829,5680,directed
4891,5742,directed
447,5201,directed
1677,3985,directed
420,8322,directed
7854,2901,directed
2901,1829,directed
514,7169,directed
8328,9394,directed
9394,2467,directed
2467,8507,directed
3201,2099,directed
2099,4214,directed
4214,3985,directed
3985,8341,directed
7854,3056,directed
3056,9013,directed
9013,4214,directed
7194,2901,directed
2901,7475,directed
4237,7475,directed
6416,3057,directed
3057,5121,directed
5121,115,directed
2856,5959,directed
2856,1137,directed
6801,3056,directed
3056,9375,directed
39,2099,directed
2099,2099,directed
2099,6894,directed
1526,2103,directed
2103,3985,directed
2734,8456,directed
8456,4531,directed
9549,2274,directed
2274,2647,directed
6518,4531,directed
7440,7905,directed
7905,778,directed
778,7184,directed
6677,9307,directed
9307,3704,directed
5000,9144,directed
9144,2541,directed
9549,7890,directed
7890,1031,directed
1031,6035,directed
6035,1913,directed
1913,1913,directed
1913,9089,directed
4637,289,directed
8328,5717,directed
5717,8643,directed
8643,3955,directed
9064,2856,directed
2856,5444,directed
2856,5444,directed
2856,9516,directed
9516,5988,directed
5988,5988,directed
5988,6765,directed
6765,7442,directed
7442,4214,directed
4214,4864,directed
4864,7230,directed
7230,1353,directed
1353,1594,directed
1594,4082,directed
1594,4082,directed
1594,4082,directed
8328,4082,directed
8328,5444,directed
5988,6772,directed
1323,3056,directed
3056,6328,directed
6328,5341,directed
5341,2183,directed
2183,5870,directed
5870,4994,directed
4994,1866,directed
5559,1721,directed
5559,8429,directed
1246,4055,directed
2900,8815,directed
8815,5885,directed
6153,4269,directed
6894,778,directed
6244,2236,directed
7608,5056,directed
5056,2707,directed
8328,5000,directed
5000,5000,directed
5000,1840,directed
764,6704,directed
6704,3350,directed
3350,4611,directed
4865,7184,directed
7184,7608,directed
9003,9252,directed
9252,1353,directed
1353,1688,directed
1688,4994,directed
4994,5742,directed
1257,5937,directed
5937,1133,directed
2199,1244,directed
4036,1912,directed
1912,8520,directed
8520,6106,directed
6106,826,directed
420,9097,directed
9097,4022,directed
4022,4526,directed
3683,4965,directed
493,6711,directed
7890,1887,directed
1887,6705,directed
7446,8234,directed
7446,6894,directed
6894,4994,directed
4994,5742,directed
8769,1031,directed
1031,2856,directed
2856,8626,directed
8626,12,directed
7854,4527,directed
5235,6704,directed
6704,2055,directed
8924,8322,directed
8322,437,directed
5127,3056,directed
3056,9150,directed
7942,5056,directed
7194,3171,directed
4779,5506,directed
5506,115,directed
2024,7507,directed
7507,6230,directed
3537,2027,directed
2027,3056,directed
3056,4741,directed
7451,6894,directed
1974,313,directed
313,3056,directed
3056,1900,directed
7135,4237,directed
6698,8910,directed
6895,9484,directed
9484,12,directed
2854,7608,directed
7608,6076,directed
8328,9017,directed
9017,7709,directed
7709,8514,directed
8514,837,directed
8381,8011,directed
8011,8040,directed
8040,7822,directed
3893,7822,directed
8328,8514,directed
8514,8172,directed
8172,7166,directed
7166,8866,directed
4128,6894,directed
2216,8639,directed
7627,2541,directed
4128,7184,directed
4128,7184,directed
2567,8676,directed
2375,7608,directed
7165,4526,directed
7165,3473,directed
4930,2103,directed
2103,8520,directed
8520,115,directed
8011,420,directed
420,437,directed
8049,6903,directed
1065,9516,directed
9516,5988,directed
5988,5742,directed
5742,1065,directed
1065,3951,directed
3951,1542,directed
5202,5056,directed
2541,7905,directed
7905,5582,directed
5582,5201,directed
5646,5644,directed
5644,5194,directed
8328,5194,directed
8328,5201,directed
5201,115,directed
7369,2856,directed
2856,1266,directed
5651,190,directed
190,4269,directed
190,4269,directed
190,4269,directed
5201,837,directed
8325,7591,directed
7591,2165,directed
9549,7890,directed
7890,9033,directed
3537,4741,directed
4741,9252,directed
420,3985,directed
3985,7905,directed
7905,8790,directed
4974,6895,directed
3331,7978,directed
6527,7211,directed
7211,5742,directed
3985,5936,directed
5936,4953,directed
5289,2707,directed
4526,2733,directed
4369,1721,directed
1721,5559,directed
5352,837,directed
837,7905,directed
7905,3057,directed
3057,646,directed
2415,9252,directed
7110,8514,directed
7942,2799,directed
5056,5196,directed
5196,3056,directed
3056,115,directed
3621,2593,directed
2593,9516,directed
9516,5988,directed
5196,7608,directed
7608,9205,directed
6106,2270,directed
2270,5000,directed
5000,8218,directed
8218,6594,directed
6594,9516,directed
9516,3752,directed
6106,4427,directed
8328,7741,directed
7741,3056,directed
3056,4741,directed
7591,4791,directed
4791,115,directed
6079,8513,directed
8513,2816,directed
2816,7822,directed
7681,602,directed
8711,4984,directed
4984,5742,directed
5742,7905,directed
7905,5988,directed
5195,572,directed
572,4269,directed
572,3056,directed
3056,2273,directed
6253,7135,directed
561,7019,directed
7019,4269,directed
5862,5807,directed
5807,2375,directed
2781,6349,directed
6349,6191,directed
1610,9154,directed
7991,8328,directed
8328,1438,directed
1438,4996,directed
6507,6711,directed
6711,2901,directed
2901,1940,directed
4148,7689,directed
7689,2734,directed
2734,3308,directed
2734,8375,directed
3593,2525,directed
5201,8809,directed
6506,8893,directed
8893,1829,directed
2734,1829,directed
2734,6164,directed
8711,7627,directed
7627,6416,directed
6416,1353,directed
1353,5988,directed
1378,1199,directed
3452,3228,directed
2007,7033,directed
7033,1128,directed
1128,7964,directed
297,8514,directed
8514,3895,directed
8711,4175,directed
7184,7033,directed
5613,2901,directed
2901,429,directed
2901,2415,directed
2415,9261,directed
9252,7905,directed
7905,6246,directed
6246,457,directed
8986,3140,directed
9248,5195,directed
5195,1257,directed
7965,3056,directed
3056,4741,directed
4741,2816,directed
2816,399,directed
9491,115,directed
5047,3775,directed
3775,7773,directed
7773,2541,directed
1323,3056,directed
3056,6328,directed
6328,4394,directed
4394,721,directed
9093,4163,directed
4163,5309,directed
4082,5056,directed
5056,4269,directed
5056,2343,directed
2216,115,directed
115,464,directed
9516,464,directed
9516,8088,directed
8088,5657,directed
5657,2044,directed
